id,fecha,bloque,nombre,categoria,petroleo_mmb,gas_mmmpc
6555,2022-01-01,AR-0505,AR-0505-M - Campo Caravana,2P,0.00542,0.026204
6556,2022-01-01,AR-0504,AR-0504-M - Campo Bonanza,2P,0.793743,4.383739
6557,2022-01-01,AR-0502,AR-0502-M - Campo Pital y Mozutla,2P,0.002083,0.000713
6558,2022-01-01,AR-0479,AR-0479-M - Campo Calabaza,2P,2.977276,14.547517
6559,2022-01-01,AR-0477,AR-0477-M - Campo Alondra,2P,1.693559,10.109022
6560,2022-01-01,AR-0476,AR-0476-M - Campo Atajo,2P,0.0,0.0
6561,2022-01-01,AR-0473,AR-0473-M - Campo China,2P,1.69197,8.176782
6562,2022-01-01,AR-0472,AR-0472-M - Campo Jaraguay,2P,0.0,0.0
6563,2022-01-01,AR-0471,AR-0471-2M - Campo La Central,2P,0.1643,0.119683
6564,2022-01-01,AR-0470,AR-0470-2M - Campo Arroyo Zanapa,2P,2.053469,3.718883
6565,2022-01-01,AR-0451,AR-0451-2M - Campo Remolino,2P,88.445154,184.518832
6566,2022-01-01,AR-0450,AR-0450-M - Campo Presidente Aleman PR,2P,0.106042,0.11186
6567,2022-01-01,AR-0449,AR-0449-2M - Campo Presidente Aleman,2P,222.071052,484.292135
6568,2022-01-01,AR-0439,AR-0439-M - Campo Murex,2P,5.483215,31.474745
6569,2022-01-01,AR-0428,AR-0428-2M - Campo Iris,2P,0.908434,3.131455
6570,2022-01-01,AR-0426,AR-0426-3M - Campo Humapa,2P,74.27577,137.594452
6571,2022-01-01,AR-0420,AR-0420-3M - Campo Furbero,2P,37.238075,89.10978
6572,2022-01-01,AR-0416,AR-0416-2M - Campo Coyol,2P,63.90705,115.110837
6573,2022-01-01,AR-0415,AR-0415 - Campo Corindon,2P,4.374633,27.960314
6574,2022-01-01,AR-0411,AR-0411-2M - Campo Carmito,2P,0.525183,2.42973
6575,2022-01-01,AR-0404,AR-0404-3M - Campo Ayapa,2P,0.673944,0.396246
6576,2022-01-01,AR-0266,AR-0266-M - Campo Pastoria,2P,19.088329,32.970151
6577,2022-01-01,AR-0106,A-0106-3M - Campo Coyotes,2P,110.310594,179.570949
6578,2022-01-01,AR-0014,AR-0014-M - Campo Amatitlan,2P,8.395657,16.806082
6579,2022-01-01,AR-0005,AR-0005-3M - Campo Agua Nacida,2P,61.460373,113.516172
6580,2022-01-01,AE-0165,AE-0165-2M - CAMPECHE ORIENTE,2P,469.098974,56.62277
6581,2022-01-01,AE-0164,AE-0164-M- CAMPECHE ORIENTE,2P,503.04509,53.228683
6582,2022-01-01,AE-0158,AE-0158-3M - CHALABIL,2P,26.797446,4.250174
6583,2022-01-01,AE-0154,AE-0154-3M - CHALABIL,2P,1.471318,0.952734
6584,2022-01-01,AE-0151,AE-0151-3M - UCHUKIL,2P,121.828615,73.661993
6585,2022-01-01,AE-0150,AE-0150-2M - UCHUKIL,2P,12.32761,27.944395
6586,2022-01-01,AE-0148,AE-0148-3M - UCHUKIL,2P,6.670846,3.659573
6587,2022-01-01,AE-0140,AE-0140-3M - COMALCALCO,2P,26.583856,18.585235
6588,2022-01-01,AE-0133,AE-0133-2M - CUICHAPA,2P,20.87092,67.35893
6589,2022-01-01,AE-0056,AE-0056-5M - Mezcalapa - 06,2P,33.716137,51.32654
6590,2022-01-01,AE-0055,AE-0055-7M - Mezcalapa - 05,2P,0.44126,0.273345
6591,2022-01-01,AE-0045,AE-0045-8M - Agua Dulce - 04,2P,694.902665,2006.637169
6592,2022-01-01,AE-0032,AE-0032-6M - Joachin - 02,2P,1250.956548,3964.344101
6593,2022-01-01,AE-0024,AE-0024-4M - Okom - 07,2P,29.339148,19.356069
6594,2022-01-01,AE-0020,AE-0020-4M - Okom - 03,2P,24.653766,23.399264
6595,2022-01-01,AE-0019,AE-0019-5M - Okom - 02,2P,32.05256,98.768951
6596,2022-01-01,AE-0009,AE-0009-6M - Tucoo-Xaxamani - 01,2P,37.424419,55.034876
6597,2022-01-01,AE-0008,AE-0008-6M - Amoca-Yaxche - 06,2P,37.205089,30.406817
6598,2022-01-01,AE-0006,AE-0006-11M - Amoca-Yaxche - 04,2P,113.738585,52.297471
6599,2022-01-01,A-0401,A-0401-2M - Pirineo,2P,0.921785,6.327618
6600,2022-01-01,A-0400,A-0400-M - Olmos,2P,0.180829,0.905713
6601,2022-01-01,A-0399,A-0399-2M - Monclova,2P,0.678146,4.773293
6602,2022-01-01,A-0395,AE-0395-3M - Magallanes-Tucan-Pajonal,2P,20.974651,29.170934
6603,2022-01-01,A-0394,AE-0394-3M - Tierra Blanca,2P,27.431833,44.211488
6604,2022-01-01,A-0393,A-0393-2M - San Andres,2P,72.599601,151.681018
6605,2022-01-01,A-0392,AE-0392-2M - Panuco,2P,24.836625,19.781199
6606,2022-01-01,A-0390,AE-0390-2M - Arenque,2P,66.734163,134.822289
6607,2022-01-01,A-0389,AE-0389-2M - Altamira,2P,3.774013,0.494866
6608,2022-01-01,A-0387,AE-0387-6M - Humapa,2P,108.841645,201.462483
6609,2022-01-01,A-0386,AE-0386-6M - Miahuapan,2P,49.57022,69.501658
6610,2022-01-01,A-0385,AE-0385-6M - Soledad,2P,167.668877,290.138787
6611,2022-01-01,A-0384,A-0384-2M - Carrizo,2P,0.0,0.0
6612,2022-01-01,A-0383,A-0383-2M - Cuervito,2P,45.485102,272.441249
6613,2022-01-01,A-0382,AE-0382-6M - Amatitlan,2P,52.75367,87.254629
6614,2022-01-01,A-0381,AE-0381-6M - Pitepec,2P,103.073612,109.705809
6615,2022-01-01,A-0376,A-0376-2M - Campo Zacamixtle,2P,0.85012,0.319961
6616,2022-01-01,A-0375,A-0375-4M - Campo Zaap,2P,251.673337,124.877308
6617,2022-01-01,A-0374,A-0374-3M - Campo Yum,2P,0.0,0.0
6618,2022-01-01,A-0373,A-0373-4M - Campo Yaxche,2P,64.720139,35.993999
6619,2022-01-01,A-0372,A-0372-3M - Campo Yagual,2P,2.346361,1.516175
6620,2022-01-01,A-0371,A-0371-4M - Campo Xux,2P,31.137807,91.067508
6621,2022-01-01,A-0370,A-0370-2M - Campo Xocotla,2P,0.006869,0.001504
6622,2022-01-01,A-0369,A-0369-4M - Campo Xanab,2P,52.844243,32.267053
6623,2022-01-01,A-0366,A-0366-3M - Campo Viboritas,2P,0.969693,8.540031
6624,2022-01-01,A-0365,A-0365-3M - Campo Velero,2P,4.512054,43.057728
6625,2022-01-01,A-0361,A-0361-2M - Campo Utsil,2P,145.307823,14.048956
6626,2022-01-01,A-0359,A-0359-M - Campo Usumacinta,2P,0.657723,3.420769
6627,2022-01-01,A-0358,A-0358-3M - Campo Uech,2P,7.738314,13.155906
6628,2022-01-01,A-0356,A-0356-3M - Campo Tupilco,2P,15.523388,8.319384
6629,2022-01-01,A-0354,A-0354-3M - Campo Tumut,2P,0.0,0.0
6630,2022-01-01,A-0352,A-0352-4M - Campo Tsimin,2P,19.222144,45.510373
6631,2022-01-01,A-0349,A-0349-2M - Campo Tres Hermanos,2P,5.227848,18.566063
6632,2022-01-01,A-0347,A-0347-3M - Campo Toteco Cerro Azul,2P,5.62982,3.453064
6633,2022-01-01,A-0346,A-0346-3M - Campo Torrecillas,2P,2.293013,16.397792
6634,2022-01-01,A-0345,A-0345-3M - Campo Topo,2P,1.849486,14.07503
6635,2022-01-01,A-0342,A-0342-4M - Campo Tokal,2P,4.841664,2.938489
6636,2022-01-01,A-0340,A-0340-3M - Campo Tizon,2P,42.943181,111.495002
6637,2022-01-01,A-0339,AE-0339-3M - Campo Tiumut,2P,0.353009,0.265373
6638,2022-01-01,A-0338,A-0338-5M - Campo Tintal,2P,11.540002,2.379971
6639,2022-01-01,A-0336,A-0336-2M - Campo Tihuatlan,2P,0.074216,0.038752
6640,2022-01-01,A-0335,A-0335-3M - Campo Tigrillo,2P,0.595508,2.877867
6641,2022-01-01,A-0332,A-0332-5M - Campo Terra,2P,20.647946,39.071585
6642,2022-01-01,A-0331,A-0331-2M - Campo Tepetitan,2P,0.252011,1.310692
6643,2022-01-01,A-0330,A-0330-3M - Campo Tepetate Norte Chinampa,2P,1.697902,0.848404
6644,2022-01-01,A-0329,A-0329-4M - Campo Teotleco,2P,61.115125,184.551999
6645,2022-01-01,A-0327,A-0327-2M - Campo Tekel,2P,202.411169,23.082811
6646,2022-01-01,A-0324,A-0324-3M - Campo Taratunich,2P,11.914806,26.386093
6647,2022-01-01,A-0323,A-0323-3M - Campo Tamaulipas Constituciones,2P,104.562712,93.245272
6648,2022-01-01,A-0322,A-0322-3M - Campo Takin,2P,17.0333,2.589456
6649,2022-01-01,A-0320,A-0320-3M - Campo Sur de Amatlan,2P,0.142319,0.071893
6650,2022-01-01,A-0319,A-0319-3M - Campo Sur Chinampa Norte de Amatlan,2P,5.226579,2.449809
6651,2022-01-01,A-0317,A-0317-3M - Campo Sunuapa,2P,13.52822,34.775306
6652,2022-01-01,A-0316,A-0316-3M - Campo Sultan,2P,0.352231,2.974802
6653,2022-01-01,A-0315,A-0315-2M - Campo Solis Tierra Amarilla,2P,0.582662,0.308355
6654,2022-01-01,A-0313,A-0313-2M - Campo Soledad,2P,23.686219,38.204027
6655,2022-01-01,A-0312,A-0312-3M - Campo Sitio Grande,2P,0.636647,1.225526
6656,2022-01-01,A-0311,A-0311-2M - Campo Sitio,2P,0.232643,0.204595
6657,2022-01-01,A-0310,A-0310-3M - Campo Sini,2P,37.54241,57.6508
6658,2022-01-01,A-0309,A-0309-3M - Campo Sinan,2P,2.21947,4.80819
6659,2022-01-01,A-0308,A-0308-4M - Campo Sihil,2P,66.887855,29.931228
6660,2022-01-01,A-0306,A-0306-2M - Campo Shishito,2P,1.011024,0.562452
6661,2022-01-01,A-0305,A-0305-3M - Campo Sen,2P,10.515059,24.162035
6662,2022-01-01,A-0303,A-0303-3M - Campo Santa Rosalia,2P,2.510755,20.969797
6663,2022-01-01,A-0302,A-0302-3M - Campo Santa Anita,2P,1.88627,13.044095
6664,2022-01-01,A-0301,A-0301-3M - Campo Santa Agueda,2P,5.4717,4.684678
6665,2022-01-01,A-0300,A-0300-2M - Campo San Ramon,2P,5.969399,7.939589
6666,2022-01-01,A-0299,A-0299-3M - Campo San Pablo,2P,0.098883,0.773073
6667,2022-01-01,A-0298,A-0298-3M - Campo San Diego Chiconcillo,2P,0.079162,0.07428
6668,2022-01-01,A-0296,A-0296-3M - Campo Samaria,2P,69.966536,22.988008
6669,2022-01-01,A-0292,A-0292-3M - Campo Rodador,2P,4.637069,4.128849
6670,2022-01-01,A-0291,A-0291-2M - Campo Rio Nuevo,2P,0.226613,0.479247
6671,2022-01-01,A-0290,A-0290-2M - Campo Rincon Pacheco,2P,0.02015,0.168048
6672,2022-01-01,A-0288,A-0288-2M - Campo Reynosa,2P,0.262949,2.113852
6673,2022-01-01,A-0287,A-0287-2M - Campo Rasha,2P,0.418052,2.174257
6674,2022-01-01,A-0286,A-0286-3M - Campo Rancho Nuevo,2P,6.05982,2.737948
6675,2022-01-01,A-0285,A-0285-3M - Campo Rabel,2P,0.028754,0.159
6676,2022-01-01,A-0284,A-0284-4M - Campo Rabasa,2P,18.129339,22.026922
6677,2022-01-01,A-0282,A-0282-3M - Campo Puerto Ceiba,2P,20.643029,12.314562
6678,2022-01-01,A-0280,A-0280-5M - Campo Poza Rica,2P,187.076747,213.657258
6679,2022-01-01,A-0278,A-0278-3M - Campo Pol,2P,1.966597,3.300354
6680,2022-01-01,A-0275,A-0275-3M - Campo Platanal,2P,5.847779,9.279394
6681,2022-01-01,A-0270,A-0270-2M - Campo Pesero,2P,0.051358,0.45
6682,2022-01-01,A-0269,A-0269-3M - Campo Perdiz,2P,2.390707,2.723354
6683,2022-01-01,A-0265,A-0265-3M - Campo Pascualito,2P,0.165825,0.922982
6684,2022-01-01,A-0264,A-0264-4M - Campo Pareto,2P,1.333189,1.620565
6685,2022-01-01,A-0263,A-0263-4M - Campo Paredon,2P,18.141659,31.578539
6686,2022-01-01,A-0262,A-0262-2M - Campo Papantla,2P,0.203075,0.140921
6687,2022-01-01,A-0261,A-0261-2M - Campo Papan,2P,1.081357,6.910042
6688,2022-01-01,A-0259,A-0259-M - Campo Pandura,2P,2.636569,16.172606
6689,2022-01-01,A-0255,A-0255-2M - Campo Palo Blanco,2P,93.400269,184.917264
6690,2022-01-01,A-0254,A-0254-3M - Campo Palmito,2P,6.765741,48.938309
6691,2022-01-01,A-0252,A-0252-2M - Campo Palangre,2P,0.0,0.0
6692,2022-01-01,A-0250,A-0250-3M - Campo Pache,2P,4.216862,10.431501
6693,2022-01-01,A-0249,A-0249-3M - Campo Oxiacaque,2P,6.834715,16.588825
6694,2022-01-01,A-0247,A-0247-2M - Campo Orozco,2P,0.050683,0.3469
6695,2022-01-01,A-0245,A-0245-4M - Campo Onel,2P,73.890702,192.238165
6696,2022-01-01,A-0243,A-0243-2M - Campo Ocotepec,2P,0.59459,0.401701
6697,2022-01-01,A-0242,A-0242-3M - Campo Och,2P,19.9684,33.737874
6698,2022-01-01,A-0241,A-0241-2M - Campo Obertura,2P,0.046419,0.371391
6699,2022-01-01,A-0240,A-0240-2M - Campo Oasis,2P,0.436579,2.549627
6700,2022-01-01,A-0239,A-0239-2M - Campo Nuevo Progreso,2P,0.290954,0.282655
6701,2022-01-01,A-0237,A-0237-3M - Campo Nohoch,2P,9.070947,3.033318
6702,2022-01-01,A-0236,A-0236-4M - Campo Nispero,2P,3.625935,4.57731
6703,2022-01-01,A-0235,AE-0235-3M - Campo Nelash,2P,0.847292,0.982539
6704,2022-01-01,A-0234,A-0234-2M - Campo Nejo,2P,49.063442,244.917952
6705,2022-01-01,A-0233,A-0233-2M - Campo Navegante,2P,0.0,0.0
6706,2022-01-01,A-0232,A-0232-M - Campo Narvaez,2P,1.352356,7.033512
6707,2022-01-01,A-0230,A-0230-2M - Campo Muspac,2P,0.812192,4.841056
6708,2022-01-01,A-0229,A-0229-2M - Campo Muro,2P,0.689561,0.470378
6709,2022-01-01,A-0228,A-0228-3M - Campo Mozutla,2P,0.533681,1.916247
6710,2022-01-01,A-0227,A-0227-3M - Campo Moralillo,2P,1.21654,1.012296
6711,2022-01-01,A-0225,A-0225-3M - Campo Monterrey,2P,0.787102,4.447522
6712,2022-01-01,A-0223,A-0223-3M - Campo Mojarrenas,2P,3.713122,20.427762
6713,2022-01-01,A-0219,A-0219-2M - Campo Mision,2P,0.152752,0.732816
6714,2022-01-01,A-0218,A-0218-2M - Campo Miralejos,2P,0.025578,0.199089
6715,2022-01-01,A-0217,A-0217-3M - Campo Miquetla,2P,67.182912,142.963647
6716,2022-01-01,A-0216,A-0216-3M - Campo Miahuapan,2P,2.281249,4.129543
6717,2022-01-01,A-0215,A-0215-2M - Campo Mesa Cerrada,2P,0.156662,0.203032
6718,2022-01-01,A-0211,A-0211-3M - Campo Mecayucan,2P,0.660564,3.003489
6719,2022-01-01,A-0210,A-0210-4M - Campo May,2P,24.745676,80.381837
6720,2022-01-01,A-0208,A-0208-3M - Campo Mata Pionche,2P,0.553,2.48742
6721,2022-01-01,A-0206,A-0206-2M - Campo Marsopa,2P,10.164146,2.597002
6722,2022-01-01,A-0205,A-0205-4M - Campo Manik,2P,3.526793,2.636057
6723,2022-01-01,A-0203,A-0203-4M - Campo Maloob,2P,732.864946,311.018654
6724,2022-01-01,A-0201,A-0201-4M - Campo Madrefil,2P,80.853733,124.256885
6725,2022-01-01,A-0197,A-0197-M - Campo Luna-Palapa,2P,1.333002,3.355927
6726,2022-01-01,A-0196,A-0196-3M - Campo Lum,2P,40.218604,5.200635
6727,2022-01-01,A-0195,A-0195-4M - Campo Los Soldados,2P,1.70548,2.378699
6728,2022-01-01,A-0194,A-0194-3M - Campo Lomitas,2P,2.41505,15.917286
6729,2022-01-01,A-0193,A-0193-3M - Campo Lizamba,2P,0.416404,2.184928
6730,2022-01-01,A-0189,A-0189-2M - Campo Lankahuasa,2P,3.140932,20.071047
6731,2022-01-01,A-0188,A-0188-3M - Campo Lakach,2P,164.742797,937.794763
6732,2022-01-01,A-0187,AE-0187-3M - Campo Lacamango,2P,1.713254,1.28665
6733,2022-01-01,A-0186,A-0186-3M - Campo Kutz,2P,0.79221,3.544478
6734,2022-01-01,A-0184,A-0184-3M - Campo Kuil,2P,2.910179,3.80503
6735,2022-01-01,A-0183,A-0183-5M - Campo Ku,2P,233.503525,478.831033
6736,2022-01-01,A-0182,A-0182-3M - Campo Kripton,2P,2.362864,13.498644
6737,2022-01-01,A-0176,A-0176-3M - Campo Kax,2P,1.930286,2.738405
6738,2022-01-01,A-0174,A-0174-3M - Campo Kanaab,2P,3.788557,4.066807
6739,2022-01-01,A-0172,A-0172-3M - Campo Kambesah,2P,17.306868,13.974799
6740,2022-01-01,A-0170,A-0170-3M - Campo Kab,2P,6.3316,7.214286
6741,2022-01-01,A-0169,A-0169-3M - Campo Juspi,2P,1.740506,3.298851
6742,2022-01-01,A-0168,A-0168-4M - Campo Jujo-Tecominoacan,2P,35.730244,50.883286
6743,2022-01-01,A-0166,A-0166-2M - Campo Jose Colomo,2P,0.176815,0.983576
6744,2022-01-01,A-0165,A-0165-3M - Campo Jiliapa,2P,4.511867,4.01829
6745,2022-01-01,A-0164,A-0164-3M - Campo Jaujal,2P,0.290351,2.722134
6746,2022-01-01,A-0162,A-0162-3M - Campo Jacinto,2P,7.333578,16.908201
6747,2022-01-01,A-0161,A-0161-5M - Campo Ixtoc,2P,18.396516,28.287761
6748,2022-01-01,A-0160,A-0160-4M - Campo Ixtal,2P,21.563358,30.097015
6749,2022-01-01,A-0159,A-0159-3M - Campo Iride,2P,17.214984,27.425264
6750,2022-01-01,A-0156,A-0156-5M - Campo Huizotate,2P,6.332272,7.622851
6751,2022-01-01,A-0155,A-0155-2M - Campo Huizache,2P,0.0,0.0
6752,2022-01-01,A-0154,A-0154-M - Campo Hormiguero,2P,0.639953,5.522238
6753,2022-01-01,A-0152,A-0152-2M - Campo Horcon,2P,0.203566,0.552964
6754,2022-01-01,A-0151,A-0151-4M - Campo Homol,2P,40.48087,99.661506
6755,2022-01-01,A-0145,A-0145-3M - Campo Guaricho,2P,4.567606,5.154309
6756,2022-01-01,A-0144,A-0144-3M - Campo Giraldas,2P,20.678036,86.829862
6757,2022-01-01,A-0143,A-0143-3M - Campo General,2P,1.235361,7.801742
6758,2022-01-01,A-0141,A-0141-4M - Campo Gaucho,2P,1.365941,2.351539
6759,2022-01-01,A-0140,A-0140-3M - Campo Gasifero,2P,14.320708,63.373199
6760,2022-01-01,A-0139,A-0139-2M - Campo Garufa,2P,1.324625,7.484425
6761,2022-01-01,A-0138,A-0138-3M - Campo Gallo,2P,58.712164,113.654593
6762,2022-01-01,A-0137,A-0137-3M - Campo Galia,2P,0.154512,1.097654
6763,2022-01-01,A-0136,A-0136-3M - Campo Fundador,2P,5.195949,36.729922
6764,2022-01-01,A-0135,A-0135-3M - Campo Fronterizo,2P,0.386081,2.290476
6765,2022-01-01,A-0132,A-0132-2M - Campo Ezequiel Ordonez,2P,0.274222,0.113118
6766,2022-01-01,A-0130,A-0130-3M - Campo Etkal,2P,33.94393,121.193434
6767,2022-01-01,A-0127,A-0127-2M - Campo Escarbado,2P,0.253392,0.662504
6768,2022-01-01,A-0126,A-0126-3M - Campo Enlace,2P,0.16024,0.886021
6769,2022-01-01,A-0124,A-0124-2M - Campo Emu,2P,0.872918,6.586994
6770,2022-01-01,A-0122,A-0122-3M - Campo Eltreinta,2P,31.039876,74.397017
6771,2022-01-01,A-0119,A-0119-3M - Campo Eden-Jolote,2P,10.176765,14.093935
6772,2022-01-01,A-0117,A-0117-3M - Campo Dulce,2P,0.816583,4.604471
6773,2022-01-01,A-0116,A-0116-3M - Campo Dragon,2P,1.534415,8.659475
6774,2022-01-01,A-0115,A-0115-3M - Campo Cupache,2P,1.18569,1.110752
6775,2022-01-01,A-0114,A-0114-3M - Campo Cunduacan,2P,8.771263,16.747484
6776,2022-01-01,A-0113,A-0113-3M - Campo Culebra,2P,13.182756,78.332708
6777,2022-01-01,A-0112,A-0112-4M - Campo Cuitlahuac,2P,36.879113,219.630769
6778,2022-01-01,A-0111,A-0111-3M - Campo Cuervito,2P,0.153389,0.934636
6779,2022-01-01,A-0110,A-0110-3M - Campo Cucana,2P,1.387608,7.634884
6780,2022-01-01,A-0109,A-0109-3M - Campo Cuatro Milpas,2P,4.192488,25.996828
6781,2022-01-01,A-0108,A-0108-2M - Campo Crater,2P,0.262973,0.927463
6782,2022-01-01,A-0107,A-0107-5M - Campo Coyula,2P,194.294443,239.545766
6783,2022-01-01,A-0104,A-0104-M - Campo Costero,2P,18.375081,63.770958
6784,2022-01-01,A-0101,A-0101-2M - Campo Copite,2P,0.413015,1.857758
6785,2022-01-01,A-0100,A-0100-2M - Campo Copal,2P,0.849634,0.428719
6786,2022-01-01,A-0099,A-0099-3M - Campo Comoapa,2P,2.17441,2.887744
6787,2022-01-01,A-0098,A-0098-4M - Campo Comitas,2P,10.154917,63.798196
6788,2022-01-01,A-0096,A-0096-2M - Campo Cobra,2P,0.0,0.0
6789,2022-01-01,A-0095,A-0095-M - Campo Cobo,2P,1.565944,8.144366
6790,2022-01-01,A-0094,A-0094-6M - Campo Coapechaca,2P,355.162476,444.256287
6791,2022-01-01,A-0092,A-0092-3M - Campo Cinco Presidentes,2P,13.832031,17.686499
6792,2022-01-01,A-0090,A-0090-3M - Campo Chuhuk,2P,1.113763,1.185999
6793,2022-01-01,A-0089,A-0089-4M - Campo Chuc,2P,7.453836,6.278271
6794,2022-01-01,A-0088,A-0088-2M - Campo Chipilin,2P,0.699778,1.377942
6795,2022-01-01,A-0087,A-0087-3M - Campo Chinchorro,2P,9.113449,27.015421
6796,2022-01-01,A-0086,A-0086-2M - Campo Chilapilla,2P,0.107728,0.644471
6797,2022-01-01,A-0084,A-0084-2M - Campo Chichimantla,2P,0.644119,0.337668
6798,2022-01-01,A-0083,A-0083-2M - Campo Chiapas-Copano,2P,5.638931,7.235684
6799,2022-01-01,A-0082,A-0082-2M - Campo Che,2P,2.526341,9.220877
6800,2022-01-01,A-0081,A-0081-3M - Campo Chapul,2P,4.50931,24.870597
6801,2022-01-01,A-0078,A-0078-3M - Campo Chac,2P,6.627624,2.525899
6802,2022-01-01,A-0075,A-0075-3M - Campo Cerro Nanchital,2P,0.0,0.0
6803,2022-01-01,A-0074,A-0074-3M - Campo Cerro del Carbon,2P,1.084391,2.290437
6804,2022-01-01,A-0072,A-0072-3M - Campo Caudaloso,2P,0.405981,3.615421
6805,2022-01-01,A-0071,A-0071-3M - Campo Cauchy,2P,1.521361,8.351015
6806,2022-01-01,A-0067,A-0067-2M - Campo Castarrical,2P,13.206947,6.926146
6807,2022-01-01,A-0065,A-0065-2M - Campo Carpa,2P,2.466808,0.252047
6808,2022-01-01,A-0061,A-0061-M - Campo Caparroso-Pijije-Escuintle,2P,15.689306,28.416773
6809,2022-01-01,A-0060,A-0060-3M - Campo Canon,2P,3.608241,17.416922
6810,2022-01-01,A-0057,A-0057-4M - Campo Cactus,2P,6.46445,7.815539
6811,2022-01-01,A-0055,A-0055-3M - Campo Cacahuatengo,2P,16.209713,20.399188
6812,2022-01-01,A-0054,A-0054-3M - Campo Cabeza,2P,2.366893,12.994681
6813,2022-01-01,A-0053,A-0053-3M - Campo Caan,2P,5.248959,10.798126
6814,2022-01-01,A-0051,A-0051-3M - Campo Brillante,2P,0.669929,0.487447
6815,2022-01-01,A-0050,A-0050-3M - Campo Bricol,2P,5.284278,7.58343
6816,2022-01-01,A-0049,A-0049-3M - Campo Bolontiku,2P,16.696514,25.119602
6817,2022-01-01,A-0047,A-0047-2M - Campo Blasillo,2P,8.11816,19.447671
6818,2022-01-01,A-0046,A-0046-3M - Campo Bellota,2P,17.201565,48.566214
6819,2022-01-01,A-0045,A-0045-3M - Campo Bedel,2P,15.431944,14.334219
6820,2022-01-01,A-0044,A-0044-3M - Campo Bayo,2P,0.812252,6.060684
6821,2022-01-01,A-0042,A-0042-3M - Campo Batab,2P,5.328029,3.872626
6822,2022-01-01,A-0037,A-0037-2M - Campo Bagre,2P,24.107933,28.726167
6823,2022-01-01,A-0036,AE-0036-3M - Campo Bacal,2P,0.614976,0.710106
6824,2022-01-01,A-0035,A-0035-4M - Campo Bacab,2P,56.725426,18.637744
6825,2022-01-01,A-0034,A-0034-3M - Campo Ayocote,2P,1.26507,3.150837
6826,2022-01-01,A-0033,A-0033-2M - Campo Ayin,2P,96.576417,26.974291
6827,2022-01-01,A-0032,A-0032-3M - Campo Ayatsil,2P,1102.637584,124.850732
6828,2022-01-01,A-0031,A-0031-2M - Campo Atun,2P,9.490932,63.625345
6829,2022-01-01,A-0029,A-0029-2M - Campo Artesa,2P,0.337279,0.163749
6830,2022-01-01,A-0027,A-0027-3M - Campo Arroyo Prieto,2P,1.906424,1.655038
6831,2022-01-01,A-0023,A-0023-3M - Campo Arcos,2P,13.159514,81.197664
6832,2022-01-01,A-0022,A-0022-3M - Campo Arcabuz,2P,4.66289,32.96391
6833,2022-01-01,A-0019,A-0019-3M - Campo Arabe,2P,0.724291,4.086287
6834,2022-01-01,A-0016,A-0016-3M - Campo Angostura,2P,0.331131,0.109599
6835,2022-01-01,A-0010,A-0010-2M - Campo Alamo San Isidro,2P,0.395426,0.372054
6836,2022-01-01,A-0008,A-0008-4M - Campo Akal,2P,1219.100845,1201.285345
6837,2022-01-01,A-0007,A-0007-3M - Campo Ahuatepec,2P,11.249818,11.885901
6838,2022-01-01,A-0006,A-0006-3M - Campo Aguacate,2P,1.340548,0.33426
6839,2022-01-01,A-0004,A-0004-5M - Campo Agua Fria,2P,291.005103,382.388513
6840,2022-01-01,A-0003,A-0003-3M - Campo Agave,2P,3.762579,9.200462
6841,2022-01-01,A-0001,A-0001-6M - Campo Abkatun,2P,26.829138,29.258669
6842,2022-01-01,A-0002,A-0002-3M - Campo Acuatempa,2P,2.694516,2.278942
6843,2022-01-01,A-0002,A-0002-3M - Campo Acuatempa,3P,2.694516,2.278942
6844,2022-01-01,A-0001,A-0001-6M - Campo Abkatun,3P,26.829138,29.258669
6845,2022-01-01,A-0003,A-0003-3M - Campo Agave,3P,3.762579,9.200462
6846,2022-01-01,A-0004,A-0004-5M - Campo Agua Fria,3P,317.889576,413.75558
6847,2022-01-01,A-0006,A-0006-3M - Campo Aguacate,3P,3.413988,0.683654
6848,2022-01-01,A-0007,A-0007-3M - Campo Ahuatepec,3P,18.734799,21.295457
6849,2022-01-01,A-0008,A-0008-4M - Campo Akal,3P,1627.783557,1546.362756
6850,2022-01-01,A-0010,A-0010-2M - Campo Alamo San Isidro,3P,0.765771,0.665527
6851,2022-01-01,A-0016,A-0016-3M - Campo Angostura,3P,0.331131,0.109599
6852,2022-01-01,A-0019,A-0019-3M - Campo Arabe,3P,0.748403,4.222324
6853,2022-01-01,A-0022,A-0022-3M - Campo Arcabuz,3P,6.056524,42.840038
6854,2022-01-01,A-0023,A-0023-3M - Campo Arcos,3P,14.184417,87.521586
6855,2022-01-01,A-0027,A-0027-3M - Campo Arroyo Prieto,3P,1.906424,1.655038
6856,2022-01-01,A-0029,A-0029-2M - Campo Artesa,3P,0.337279,0.163749
6857,2022-01-01,A-0031,A-0031-2M - Campo Atun,3P,14.144373,96.530526
6858,2022-01-01,A-0032,A-0032-3M - Campo Ayatsil,3P,1413.309401,160.027842
6859,2022-01-01,A-0033,A-0033-2M - Campo Ayin,3P,217.304887,59.551827
6860,2022-01-01,A-0034,A-0034-3M - Campo Ayocote,3P,1.26507,3.150837
6861,2022-01-01,A-0035,A-0035-4M - Campo Bacab,3P,94.074119,30.520258
6862,2022-01-01,A-0036,AE-0036-3M - Campo Bacal,3P,0.614976,0.710106
