bloque,nombre,regimen,estatus,plan_o_programa,periodo_de_asignacion,ano,actividad,unidad,planeado,ejercido
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,,0.002372
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,,0.003316
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,,
A-0007,A-0007-3M - Campo Ahuatepec,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,867.906542,129.102338
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,2032.940141,1277.436845
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,2056.788866,136.033387
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,2056.788866,938.80066
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,859.395821,195.385014
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,2770.193079,834.222944
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,950.301549,147.76979
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,3151.398582,789.741068
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,1018.761418,147.052259
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,2533.85689,887.895123
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,1082.545067,114.317527
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,3132.039029,902.682193
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,1456.10125,102.026424
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,1756.201406,991.406791
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,1102.652816,88.849566
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,1566.066277,632.627191
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,1105.92617,107.917094
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,1117.055575,760.30525
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,1095.544961,73.495183
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,1240.414274,476.256303
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,1096.854302,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,961.150381,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,1101.811096,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,713.778311,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,1089.559398,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,573.865791,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,1045.977022,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,565.261545,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,997.531377,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,526.35539,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,981.164605,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,349.874825,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,309.28523,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,137.387361,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,305.637778,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,133.926958,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,300.774509,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,125.229187,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,263.738841,
A-0008,A-0008-4M - Campo Akal,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,116.485029,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,0.561146,3.072834
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,0.935244,0.031531
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,0.84172,2.682617
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,0.84172,0.20582
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,0.280573,0.380018
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,0.467622,0.032185
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,0.187049,0.452254
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,0.467622,0.020945
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,0.093524,0.425766
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,0.374098,0.00717
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,0.093524,0.338315
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,0.374098,0.007588
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,0.120498,0.001151
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,0.280573,0.075472
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,0.280573,0.010165
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,,0.000248
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,0.093524,0.070962
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,,0.000707
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,,0.060918
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,,
A-0010,A-0010-2M - Campo Alamo San Isidro,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,0.654671,0.835453
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,1.870488,3.179583
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,2.151061,0.719971
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,2.151061,1.649796
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,0.467622,0.17761
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,10.755307,0.889578
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,0.748195,0.436321
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,1.870488,0.919129
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,0.561146,0.458754
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,1.309342,0.914565
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,0.467622,0.325209
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,1.776964,0.405641
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,0.481993,0.150634
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,1.589915,0.645363
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,0.280573,0.137738
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,1.589915,1.362363
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,0.187049,0.159295
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,1.402866,0.529944
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,0.187049,0.117574
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,1.776964,0.480294
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,0.187049,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,1.683439,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,0.093524,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,1.402866,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,0.093524,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,1.402866,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,0.093524,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,1.870488,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,0.093524,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,1.776964,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,0.093524,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,0.093524,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,0.093524,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,0.093524,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,,
A-0016,A-0016-3M - Campo Angostura,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,3.928025,1.206047
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,4.582696,2.978854
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,5.330891,0.933845
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,5.330891,1.849513
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,1.402866,0.086121
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,4.582696,1.345981
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,0.561146,1.525913
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,3.553928,0.898898
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,0.093524,2.326774
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,2.431635,1.39333
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,,2.221916
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,1.122293,0.925433
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,,2.194786
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,0.935244,1.081535
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,,1.575386
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,0.935244,3.496027
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,,0.550733
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,0.748195,2.643241
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,,0.343437
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,0.748195,4.865415
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,0.748195,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,0.561146,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,0.467622,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,0.561146,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,0.467622,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,0.374098,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,0.374098,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,,
A-0018,A-0018-2M - Campo Apertura,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,,
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,0.748195,
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,0.935244,0.44607
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,0.935244,
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,0.935244,0.092246
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,0.654671,
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,0.093524,0.109878
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,0.561146,
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,0.467622,0.222983
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,0.374098,
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,0.093524,0.094535
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,0.187049,
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,0.093524,0.091858
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,0.120498,
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,0.093524,0.113092
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,0.093524,
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,0.093524,0.059494
A-0019,A-0019-3M - Campo Arabe,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,,
