bloque,nombre,periodo,petroleo_mmb,gas_natural_sin_nitrogeno_mmpcd,gas_natural_mmpcd,condensado_mbd,agua_mbd,agua,pozos_productores_gas,pozos_productores_petroleo,pozos_productores_condensado
A-0098,A-0098-4M - Campo Comitas,2018-02-01,,22.002151,22.527515,,0.630697,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2018-01-01,,22.690867,22.800309,,0.501125,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-12-01,,22.964968,23.075731,,0.47782,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-11-01,,22.626067,22.735196,,0.493688,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-10-01,,20.683138,20.770373,,0.486145,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-09-01,,25.789193,25.897964,,0.35082,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-08-01,,22.908856,23.005479,,0.322898,92,92.0,,
A-0098,A-0098-4M - Campo Comitas,2017-07-01,,24.429913,24.532951,,,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-06-01,,26.448528,26.56008,,,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-05-01,,25.854883,25.963932,,,92,92.0,,
A-0098,A-0098-4M - Campo Comitas,2017-04-01,,26.688191,26.800754,,0.423115,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-03-01,,26.258402,26.369153,,0.426291,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-02-01,,26.119489,26.229653,,0.393624,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2017-01-01,,25.800537,26.019097,,0.407839,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2016-12-01,,25.911164,26.130661,,0.423383,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2016-11-01,,25.587325,25.804079,,0.39033,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2016-10-01,,27.048396,27.277528,,0.412324,93,93.0,,
A-0098,A-0098-4M - Campo Comitas,2016-09-01,,26.345279,26.568454,,0.421559,92,92.0,,
A-0098,A-0098-4M - Campo Comitas,2016-08-01,,24.872849,25.083551,,0.415074,92,92.0,,
A-0098,A-0098-4M - Campo Comitas,2016-07-01,,28.866436,29.110968,,0.462353,92,92.0,,
A-0098,A-0098-4M - Campo Comitas,2016-06-01,,30.572978,30.831966,,0.497564,91,91.0,,
A-0098,A-0098-4M - Campo Comitas,2016-05-01,,30.49328,30.751594,,0.506333,92,92.0,,
A-0098,A-0098-4M - Campo Comitas,2016-04-01,,42.339423,42.698087,,0.661926,92,92.0,,
A-0098,A-0098-4M - Campo Comitas,2016-03-01,,38.086443,38.409079,,0.732701,92,92.0,,
A-0098,A-0098-4M - Campo Comitas,2016-02-01,,36.41832,36.726825,,0.739517,92,92.0,,
A-0098,A-0098-4M - Campo Comitas,2016-01-01,,35.95278,36.257342,,0.62846,89,89.0,,
A-0099,A-0099-3M - Campo Comoapa,2025-01-01,0.692888,0.968745,1.021463,,0.634871,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2024-12-01,0.658971,0.911384,0.969733,,0.613258,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2024-11-01,0.734659,0.999528,1.05392,,0.6359,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2024-10-01,0.943041,1.132599,1.194234,,0.784129,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2024-09-01,0.882875,1.084026,1.123844,,0.7846,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2024-08-01,0.65461,0.960298,0.995571,,0.391742,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2024-07-01,0.596545,0.949826,0.984715,,0.284,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2024-06-01,0.654484,1.078506,1.118121,,0.329333,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2024-05-01,0.595627,1.092187,1.132305,,0.33758,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2024-04-01,0.634839,1.24915,1.294872,,0.32195,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2024-03-01,0.754576,1.293796,1.361175,,0.435419,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2024-02-01,0.800086,1.352382,1.401969,,0.455517,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2024-01-01,0.760432,1.308837,1.360297,,0.481018,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-12-01,0.690497,1.187567,1.193943,,0.42581,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-11-01,0.837576,1.503042,1.571217,,0.439501,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-10-01,0.782067,2.524168,2.64189,,0.397678,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-09-01,0.87235,2.859145,3.027312,,0.367534,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-08-01,0.872251,2.875361,3.044482,,0.364808,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-07-01,0.851402,2.696985,2.989873,,0.364808,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-06-01,0.737435,2.31686,2.535746,,0.367953,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-05-01,0.7946,1.708432,1.813565,,0.399504,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-04-01,0.800686,1.673691,1.825001,,0.402547,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-03-01,0.796177,1.731507,1.825001,,0.402547,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-02-01,0.772955,1.726677,1.81656,,0.402547,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2023-01-01,0.73384,1.70551,1.797733,,0.444851,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-12-01,0.771839,2.109675,2.24338,,0.563039,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-11-01,0.812557,2.207437,2.330314,,0.565243,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-10-01,0.762994,2.109755,2.243084,,0.553502,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-09-01,0.79243,2.123414,2.257967,,0.560631,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-08-01,0.681701,1.918009,2.039545,,0.503996,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-07-01,0.638849,1.806995,1.921497,,0.452866,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-06-01,0.622053,1.796869,1.91799,,0.452866,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-05-01,0.659757,1.863909,1.978798,,0.435619,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-04-01,0.722326,1.362534,1.468137,,0.43169,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-03-01,0.769788,0.776246,0.836408,,0.452866,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-02-01,0.702182,0.683274,0.730783,,0.429662,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2022-01-01,0.649465,0.582634,0.621549,,0.41864,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-12-01,0.640552,0.642364,0.685269,,0.419183,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-11-01,0.64808,0.796469,0.839165,,0.539246,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-10-01,0.709217,0.939646,0.994945,,0.476325,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-09-01,0.796339,0.989489,1.047721,,0.369662,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-08-01,0.679431,1.387374,1.455094,,0.285606,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-07-01,0.659916,1.387404,1.461395,,0.274853,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-06-01,0.643735,1.396334,1.471808,,0.251885,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-05-01,0.562823,1.250825,1.327459,,0.315382,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-04-01,0.609416,1.289813,1.41811,,0.31506,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-03-01,0.636783,1.393887,1.532535,,0.27249,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-02-01,0.693706,1.494862,1.643555,,0.43175,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2021-01-01,0.670232,1.48415,1.631777,,0.468042,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-12-01,0.885622,1.601299,1.760579,,1.556421,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-11-01,1.105342,1.763777,1.939218,,2.134968,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-10-01,1.172963,1.777035,1.953795,,2.079895,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-09-01,1.158212,1.755773,1.930418,,2.024503,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-08-01,1.141138,1.719885,1.89096,,1.940505,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-07-01,1.126184,1.732186,1.904484,,1.903927,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-06-01,1.110093,1.662213,1.827551,,1.841884,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-05-01,0.801359,1.007448,1.107658,,1.593463,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2020-04-01,1.002298,1.820094,2.001137,,1.589223,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-03-01,1.157896,2.07724,2.283861,,1.719753,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-02-01,1.152919,2.095819,2.304288,,1.692607,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2020-01-01,1.053721,2.096138,2.304638,,1.677145,5,5.0,5.0,
A-0099,A-0099-3M - Campo Comoapa,2019-12-01,0.95225,1.930487,2.12251,,1.563117,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-11-01,1.004461,2.081636,2.288694,,1.57874,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-10-01,1.093541,2.404911,2.644125,,1.577928,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-09-01,1.185344,2.581273,2.838029,,1.605576,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-08-01,1.000964,2.100582,2.309524,,1.356365,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-07-01,0.947197,1.937445,2.13016,,1.353727,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-06-01,0.94556,1.94379,2.137137,,1.317084,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-05-01,0.917483,1.921694,2.112843,,1.295902,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-04-01,0.895013,1.905081,2.094577,,1.312891,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-03-01,0.935271,1.839163,2.022103,,1.376249,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-02-01,1.004148,1.835568,2.01815,,1.534037,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2019-01-01,0.93426,1.635418,1.798092,,1.538769,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-12-01,0.837034,1.947704,2.14144,,1.309699,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-11-01,0.832978,1.838218,2.021064,,1.139502,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-10-01,1.072924,2.023142,2.224382,,1.203584,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-09-01,1.056679,1.806275,1.985944,,1.23972,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-08-01,1.164565,2.019057,2.21989,,1.299073,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-07-01,0.784075,1.862679,2.047957,,0.595908,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-06-01,0.594447,1.63489,1.797511,,0.427916,3,3.0,3.0,
A-0099,A-0099-3M - Campo Comoapa,2018-05-01,0.771273,1.724525,1.896061,,0.583396,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-04-01,1.128322,1.97103,2.167086,,1.066331,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-03-01,1.317101,1.984085,2.18144,,1.248728,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-02-01,1.430693,2.014943,2.215368,,1.362191,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2018-01-01,1.404625,1.846152,2.029787,,1.393292,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-12-01,1.253631,1.40307,1.542632,,1.31051,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-11-01,1.206147,1.342406,1.461727,,1.318132,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-10-01,1.202616,1.421179,1.569566,,1.282713,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-09-01,1.255007,1.47236,1.60617,,1.491731,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-08-01,1.260974,1.487188,1.602556,,1.781231,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-07-01,1.124054,1.683003,1.796392,,1.780419,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-06-01,1.055023,1.821952,1.931344,,1.740178,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-05-01,1.267593,2.115456,2.245349,,1.659493,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-04-01,1.261525,2.307691,2.434761,,1.676651,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-03-01,1.24159,2.440086,2.61212,,1.742072,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-02-01,1.297257,2.413566,2.725961,,1.717115,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2017-01-01,1.348051,2.571914,2.892749,,1.665985,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-12-01,1.341317,2.598023,2.947844,,1.606942,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-11-01,1.322281,2.664584,2.98202,,1.691956,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-10-01,1.557084,2.734022,3.097867,,1.607551,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-09-01,1.428077,2.379039,2.729477,,1.384175,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-08-01,1.325613,2.378374,2.728714,,1.476074,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-07-01,1.297246,2.438453,2.730172,,1.496972,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-06-01,1.207243,2.41279,2.730636,,1.531776,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-05-01,1.368833,2.846872,3.152123,,1.4499,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-04-01,1.593017,3.3739,3.647301,,1.405351,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-03-01,1.636238,2.464703,2.664428,,1.446451,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-02-01,1.690952,2.108278,2.279121,,1.463138,4,4.0,4.0,
A-0099,A-0099-3M - Campo Comoapa,2016-01-01,1.719742,1.48947,1.610168,,1.532682,4,4.0,4.0,
A-0100,A-0100-2M - Campo Copal,2025-01-01,0.251916,0.172667,0.18019,,0.288343,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2024-12-01,0.222404,0.148937,0.155427,,0.253111,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2024-11-01,0.308965,0.222726,0.23243,,0.34022,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2024-10-01,0.225395,0.155726,0.162512,,0.257791,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2024-09-01,0.154622,0.099835,0.104185,,0.225469,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2024-08-01,0.260191,0.197918,0.206541,,0.402702,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2024-07-01,0.253266,0.190908,0.199226,,0.402491,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2024-06-01,0.241043,0.183595,0.191594,,0.40035,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2024-05-01,0.237563,0.181369,0.189271,,0.396713,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2024-04-01,0.248492,0.188181,0.196381,,0.398556,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2024-03-01,0.246011,0.187006,0.195154,,0.395597,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2024-02-01,0.270337,0.198391,0.207035,,0.414727,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2024-01-01,0.284791,0.204525,0.213437,,0.438511,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2023-12-01,0.284791,0.206035,0.215013,,0.44091,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2023-11-01,0.285059,0.20614,0.215122,,0.429498,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2023-10-01,0.286707,0.210168,0.219325,,0.442625,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2023-09-01,0.290294,0.211779,0.221006,,0.443915,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2023-08-01,0.295996,0.217073,0.226531,,0.448018,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2023-07-01,0.297834,0.225525,0.235352,,0.400553,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2023-06-01,0.294409,0.21589,0.225297,,0.397345,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2023-05-01,0.273929,0.197578,0.206187,,0.416218,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2023-04-01,0.268556,0.192797,0.201197,,0.383687,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2023-03-01,0.28339,0.164225,0.219733,,0.37835,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2023-02-01,0.294202,0.166557,0.222853,,0.39174,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2023-01-01,0.299989,0.1722,0.230403,,0.386341,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2022-12-01,0.280217,0.179096,0.219428,,0.35592,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2022-11-01,0.251138,0.160976,0.197228,,0.263233,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2022-10-01,0.277725,0.176328,0.215984,,0.309811,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2022-09-01,0.284418,0.181193,0.221944,,0.307473,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2022-08-01,0.271028,0.171644,0.210247,,0.290544,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2022-07-01,0.248929,0.163005,0.199665,,0.21542,9,9.0,9.0,
A-0100,A-0100-2M - Campo Copal,2022-06-01,0.244417,0.160946,0.197143,,0.214353,9,9.0,9.0,
A-0100,A-0100-2M - Campo Copal,2022-05-01,0.280724,0.168361,0.206226,,0.312517,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2022-04-01,0.284802,0.186655,0.202976,,0.313866,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2022-03-01,0.300108,0.192088,0.208884,,0.260249,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2022-02-01,0.271424,0.180221,0.195979,,0.203949,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2022-01-01,0.29121,0.202016,0.21968,,0.233746,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2021-12-01,0.288499,0.194267,0.211253,,0.223713,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2021-11-01,0.36305,0.243651,0.264955,,0.244375,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2021-10-01,0.338984,0.205701,0.244605,,0.293169,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2021-09-01,0.298486,0.184824,0.21978,,0.308814,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2021-08-01,0.256373,0.14949,0.177762,,0.315006,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2021-07-01,0.233492,0.153997,0.183122,,0.30778,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2021-06-01,0.266669,0.164147,0.195191,,0.30951,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2021-05-01,0.269897,0.153767,0.182848,,0.313369,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2021-04-01,0.278784,0.158359,0.162103,,0.336583,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2021-03-01,0.273079,0.144277,0.147689,,0.347206,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2021-02-01,0.247411,0.139204,0.142495,,0.327278,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2021-01-01,0.25837,0.14025,0.143567,,0.358167,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2020-12-01,0.270383,0.147162,0.150642,,0.369505,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2020-11-01,0.271267,0.140671,0.143997,,0.272837,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2020-10-01,0.236456,0.117247,0.120019,,0.23159,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2020-09-01,0.227393,0.118,0.12079,,0.237134,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2020-08-01,0.24988,0.118916,0.121728,,0.249778,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2020-07-01,0.208667,0.127817,0.13084,,0.292251,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2020-06-01,0.071691,0.041802,0.04279,,0.13282,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2020-05-01,0.018832,0.010752,0.011006,,0.025119,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2020-04-01,0.189683,0.114515,0.117223,,0.245689,11,11.0,11.0,
A-0100,A-0100-2M - Campo Copal,2020-03-01,0.246196,0.160575,0.164372,,0.339119,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2020-02-01,0.220414,0.130072,0.133147,,0.289616,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2020-01-01,0.232542,0.137342,0.14059,,0.273453,10,10.0,10.0,
A-0100,A-0100-2M - Campo Copal,2019-12-01,0.245331,0.125259,0.12822,,0.309771,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2019-11-01,0.341062,0.177983,0.182192,,0.407106,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2019-10-01,0.349312,0.182523,0.186839,,0.505414,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2019-09-01,0.345993,0.190571,0.195078,,0.458352,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2019-08-01,0.330979,0.18602,0.190419,,0.364653,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2019-07-01,0.341659,0.191033,0.19555,,0.380412,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2019-06-01,0.359695,0.182646,0.186965,,0.490472,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2019-05-01,0.382608,0.18799,0.192436,,0.538083,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2019-04-01,0.388537,0.190945,0.19546,,0.537225,14,14.0,14.0,
A-0100,A-0100-2M - Campo Copal,2019-03-01,0.358761,0.172655,0.176738,,0.529444,13,13.0,13.0,
A-0100,A-0100-2M - Campo Copal,2019-02-01,0.320284,0.149684,0.153223,,0.478876,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2019-01-01,0.274363,0.114589,0.117299,,0.441225,12,12.0,12.0,
A-0100,A-0100-2M - Campo Copal,2018-12-01,0.214209,0.068629,0.070252,,0.360818,9,9.0,9.0,
A-0100,A-0100-2M - Campo Copal,2018-11-01,0.204617,0.067217,0.068807,,0.34736,9,9.0,9.0,
A-0100,A-0100-2M - Campo Copal,2018-10-01,0.202994,0.064364,0.065886,,0.320494,9,9.0,9.0,
A-0100,A-0100-2M - Campo Copal,2018-09-01,0.210784,0.068454,0.070073,,0.343655,9,9.0,9.0,
A-0100,A-0100-2M - Campo Copal,2018-08-01,0.214065,0.069406,0.071047,,0.346112,9,9.0,9.0,
A-0100,A-0100-2M - Campo Copal,2018-07-01,0.215191,0.071492,0.073183,,0.357388,9,9.0,9.0,
A-0100,A-0100-2M - Campo Copal,2018-06-01,0.215027,0.073657,0.075398,,0.362082,9,9.0,9.0,
A-0100,A-0100-2M - Campo Copal,2018-05-01,0.194895,0.066876,0.068457,,0.322418,8,8.0,8.0,
A-0100,A-0100-2M - Campo Copal,2018-04-01,0.199837,0.067749,0.069351,,0.311811,8,8.0,8.0,
A-0100,A-0100-2M - Campo Copal,2018-03-01,0.189431,0.061658,0.063116,,0.343015,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2018-02-01,0.189593,0.061642,0.063099,,0.347139,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2018-01-01,0.172994,0.047357,0.048477,,0.279345,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-12-01,0.182956,0.056676,0.058017,,0.282089,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-11-01,0.15235,0.03706,0.037936,,0.219521,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-10-01,0.1616,0.038974,0.039896,,0.253627,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-09-01,0.14171,0.035696,0.036541,,0.22181,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-08-01,0.147707,0.03751,0.038397,,0.244986,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-07-01,0.145182,0.037058,0.037934,,0.251794,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-06-01,0.144626,0.036679,0.037546,,0.249012,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-05-01,0.147884,0.037688,0.038579,,0.255091,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-04-01,0.16106,0.037286,0.038168,,0.27755,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-03-01,0.148324,0.031301,0.032041,,0.226906,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-02-01,0.130572,0.029089,0.029777,,0.199064,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2017-01-01,0.118594,0.024803,0.02539,,0.229073,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2016-12-01,0.115005,0.019698,0.020163,,0.242402,7,7.0,7.0,
A-0100,A-0100-2M - Campo Copal,2016-11-01,0.125876,0.027658,0.028311,,0.292158,7,7.0,7.0,
